Date,Prod_Total,Consump_Total,US_inv,OECD_inv
3/11/12,91.65,92.75,1088,2664
4/11/12,91.65,92.75,1088,2664
5/11/12,91.65,92.75,1088,2664
6/11/12,91.65,92.75,1088,2664
7/11/12,91.65,92.75,1088,2664
8/11/12,91.65,92.75,1088,2664
9/11/12,91.65,92.75,1088,2664
10/11/12,91.65,92.75,1088,2664
11/11/12,91.65,92.75,1088,2664
12/11/12,91.65,92.75,1088,2664
13/11/12,91.65,92.75,1088,2664
14/11/12,91.65,92.75,1088,2664
15/11/12,91.65,92.75,1088,2664
16/11/12,91.65,92.75,1088,2664
17/11/12,91.65,92.75,1088,2664
18/11/12,91.65,92.75,1088,2664
19/11/12,91.65,92.75,1088,2664
20/11/12,91.65,92.75,1088,2664
21/11/12,91.65,92.75,1088,2664
22/11/12,91.65,92.75,1088,2664
23/11/12,91.65,92.75,1088,2664
24/11/12,91.65,92.75,1088,2664
25/11/12,91.65,92.75,1088,2664
26/11/12,91.65,92.75,1088,2664
27/11/12,91.65,92.75,1088,2664
28/11/12,91.65,92.75,1088,2664
29/11/12,91.65,92.75,1088,2664
30/11/12,91.65,92.75,1088,2664
1/12/12,91.37,91.75,1083,2637
2/12/12,91.37,91.75,1083,2637
3/12/12,91.37,91.75,1083,2637
4/12/12,91.37,91.75,1083,2637
5/12/12,91.37,91.75,1083,2637
6/12/12,91.37,91.75,1083,2637
7/12/12,91.37,91.75,1083,2637
8/12/12,91.37,91.75,1083,2637
9/12/12,91.37,91.75,1083,2637
10/12/12,91.37,91.75,1083,2637
11/12/12,91.37,91.75,1083,2637
12/12/12,91.37,91.75,1083,2637
13/12/12,91.37,91.75,1083,2637
14/12/12,91.37,91.75,1083,2637
15/12/12,91.37,91.75,1083,2637
16/12/12,91.37,91.75,1083,2637
17/12/12,91.37,91.75,1083,2637
18/12/12,91.37,91.75,1083,2637
19/12/12,91.37,91.75,1083,2637
20/12/12,91.37,91.75,1083,2637
21/12/12,91.37,91.75,1083,2637
22/12/12,91.37,91.75,1083,2637
23/12/12,91.37,91.75,1083,2637
24/12/12,91.37,91.75,1083,2637
25/12/12,91.37,91.75,1083,2637
26/12/12,91.37,91.75,1083,2637
27/12/12,91.37,91.75,1083,2637
28/12/12,91.37,91.75,1083,2637
29/12/12,91.37,91.75,1083,2637
30/12/12,91.37,91.75,1083,2637
31/12/12,91.37,91.75,1083,2637
1/1/13,90.53,91.83,1085,2646
2/1/13,90.53,91.83,1085,2646
3/1/13,90.53,91.83,1085,2646
4/1/13,90.53,91.83,1085,2646
5/1/13,90.53,91.83,1085,2646
6/1/13,90.53,91.83,1085,2646
7/1/13,90.53,91.83,1085,2646
8/1/13,90.53,91.83,1085,2646
9/1/13,90.53,91.83,1085,2646
10/1/13,90.53,91.83,1085,2646
11/1/13,90.53,91.83,1085,2646
12/1/13,90.53,91.83,1085,2646
13/1/13,90.53,91.83,1085,2646
14/1/13,90.53,91.83,1085,2646
15/1/13,90.53,91.83,1085,2646
16/1/13,90.53,91.83,1085,2646
17/1/13,90.53,91.83,1085,2646
18/1/13,90.53,91.83,1085,2646
19/1/13,90.53,91.83,1085,2646
20/1/13,90.53,91.83,1085,2646
21/1/13,90.53,91.83,1085,2646
22/1/13,90.53,91.83,1085,2646
23/1/13,90.53,91.83,1085,2646
24/1/13,90.53,91.83,1085,2646
25/1/13,90.53,91.83,1085,2646
26/1/13,90.53,91.83,1085,2646
27/1/13,90.53,91.83,1085,2646
28/1/13,90.53,91.83,1085,2646
29/1/13,90.53,91.83,1085,2646
30/1/13,90.53,91.83,1085,2646
31/1/13,90.53,91.83,1085,2646
1/2/13,90.36,91.94,1064,2617
2/2/13,90.36,91.94,1064,2617
3/2/13,90.36,91.94,1064,2617
4/2/13,90.36,91.94,1064,2617
5/2/13,90.36,91.94,1064,2617
6/2/13,90.36,91.94,1064,2617
7/2/13,90.36,91.94,1064,2617
8/2/13,90.36,91.94,1064,2617
9/2/13,90.36,91.94,1064,2617
10/2/13,90.36,91.94,1064,2617
11/2/13,90.36,91.94,1064,2617
12/2/13,90.36,91.94,1064,2617
13/2/13,90.36,91.94,1064,2617
14/2/13,90.36,91.94,1064,2617
15/2/13,90.36,91.94,1064,2617
16/2/13,90.36,91.94,1064,2617
17/2/13,90.36,91.94,1064,2617
18/2/13,90.36,91.94,1064,2617
19/2/13,90.36,91.94,1064,2617
20/2/13,90.36,91.94,1064,2617
21/2/13,90.36,91.94,1064,2617
22/2/13,90.36,91.94,1064,2617
23/2/13,90.36,91.94,1064,2617
24/2/13,90.36,91.94,1064,2617
25/2/13,90.36,91.94,1064,2617
26/2/13,90.36,91.94,1064,2617
27/2/13,90.36,91.94,1064,2617
28/2/13,90.36,91.94,1064,2617
1/3/13,90.61,90.59,1067,2636
2/3/13,90.61,90.59,1067,2636
3/3/13,90.61,90.59,1067,2636
4/3/13,90.61,90.59,1067,2636
5/3/13,90.61,90.59,1067,2636
6/3/13,90.61,90.59,1067,2636
7/3/13,90.61,90.59,1067,2636
8/3/13,90.61,90.59,1067,2636
9/3/13,90.61,90.59,1067,2636
10/3/13,90.61,90.59,1067,2636
11/3/13,90.61,90.59,1067,2636
12/3/13,90.61,90.59,1067,2636
13/3/13,90.61,90.59,1067,2636
14/3/13,90.61,90.59,1067,2636
15/3/13,90.61,90.59,1067,2636
16/3/13,90.61,90.59,1067,2636
17/3/13,90.61,90.59,1067,2636
18/3/13,90.61,90.59,1067,2636
19/3/13,90.61,90.59,1067,2636
20/3/13,90.61,90.59,1067,2636
21/3/13,90.61,90.59,1067,2636
22/3/13,90.61,90.59,1067,2636
23/3/13,90.61,90.59,1067,2636
24/3/13,90.61,90.59,1067,2636
25/3/13,90.61,90.59,1067,2636
26/3/13,90.61,90.59,1067,2636
27/3/13,90.61,90.59,1067,2636
28/3/13,90.61,90.59,1067,2636
29/3/13,90.61,90.59,1067,2636
30/3/13,90.61,90.59,1067,2636
31/3/13,90.61,90.59,1067,2636
1/4/13,91.47,91.28,1081,2647
2/4/13,91.47,91.28,1081,2647
3/4/13,91.47,91.28,1081,2647
4/4/13,91.47,91.28,1081,2647
5/4/13,91.47,91.28,1081,2647
6/4/13,91.47,91.28,1081,2647
7/4/13,91.47,91.28,1081,2647
8/4/13,91.47,91.28,1081,2647
9/4/13,91.47,91.28,1081,2647
10/4/13,91.47,91.28,1081,2647
11/4/13,91.47,91.28,1081,2647
12/4/13,91.47,91.28,1081,2647
13/4/13,91.47,91.28,1081,2647
14/4/13,91.47,91.28,1081,2647
15/4/13,91.47,91.28,1081,2647
16/4/13,91.47,91.28,1081,2647
17/4/13,91.47,91.28,1081,2647
18/4/13,91.47,91.28,1081,2647
19/4/13,91.47,91.28,1081,2647
20/4/13,91.47,91.28,1081,2647
21/4/13,91.47,91.28,1081,2647
22/4/13,91.47,91.28,1081,2647
23/4/13,91.47,91.28,1081,2647
24/4/13,91.47,91.28,1081,2647
25/4/13,91.47,91.28,1081,2647
26/4/13,91.47,91.28,1081,2647
27/4/13,91.47,91.28,1081,2647
28/4/13,91.47,91.28,1081,2647
29/4/13,91.47,91.28,1081,2647
30/4/13,91.47,91.28,1081,2647
1/5/13,91.62,91.64,1091,2625
2/5/13,91.62,91.64,1091,2625
3/5/13,91.62,91.64,1091,2625
4/5/13,91.62,91.64,1091,2625
5/5/13,91.62,91.64,1091,2625
6/5/13,91.62,91.64,1091,2625
7/5/13,91.62,91.64,1091,2625
8/5/13,91.62,91.64,1091,2625
9/5/13,91.62,91.64,1091,2625
10/5/13,91.62,91.64,1091,2625
11/5/13,91.62,91.64,1091,2625
12/5/13,91.62,91.64,1091,2625
13/5/13,91.62,91.64,1091,2625
14/5/13,91.62,91.64,1091,2625
15/5/13,91.62,91.64,1091,2625
16/5/13,91.62,91.64,1091,2625
17/5/13,91.62,91.64,1091,2625
18/5/13,91.62,91.64,1091,2625
19/5/13,91.62,91.64,1091,2625
20/5/13,91.62,91.64,1091,2625
21/5/13,91.62,91.64,1091,2625
22/5/13,91.62,91.64,1091,2625
23/5/13,91.62,91.64,1091,2625
24/5/13,91.62,91.64,1091,2625
25/5/13,91.62,91.64,1091,2625
26/5/13,91.62,91.64,1091,2625
27/5/13,91.62,91.64,1091,2625
28/5/13,91.62,91.64,1091,2625
29/5/13,91.62,91.64,1091,2625
30/5/13,91.62,91.64,1091,2625
31/5/13,91.62,91.64,1091,2625
1/6/13,91.71,92.05,1093,2632
2/6/13,91.71,92.05,1093,2632
3/6/13,91.71,92.05,1093,2632
4/6/13,91.71,92.05,1093,2632
5/6/13,91.71,92.05,1093,2632
6/6/13,91.71,92.05,1093,2632
7/6/13,91.71,92.05,1093,2632
8/6/13,91.71,92.05,1093,2632
9/6/13,91.71,92.05,1093,2632
10/6/13,91.71,92.05,1093,2632
11/6/13,91.71,92.05,1093,2632
12/6/13,91.71,92.05,1093,2632
13/6/13,91.71,92.05,1093,2632
14/6/13,91.71,92.05,1093,2632
15/6/13,91.71,92.05,1093,2632
16/6/13,91.71,92.05,1093,2632
17/6/13,91.71,92.05,1093,2632
18/6/13,91.71,92.05,1093,2632
19/6/13,91.71,92.05,1093,2632
20/6/13,91.71,92.05,1093,2632
21/6/13,91.71,92.05,1093,2632
22/6/13,91.71,92.05,1093,2632
23/6/13,91.71,92.05,1093,2632
24/6/13,91.71,92.05,1093,2632
25/6/13,91.71,92.05,1093,2632
26/6/13,91.71,92.05,1093,2632
27/6/13,91.71,92.05,1093,2632
28/6/13,91.71,92.05,1093,2632
29/6/13,91.71,92.05,1093,2632
30/6/13,91.71,92.05,1093,2632
1/7/13,92.56,93.96,1092,2646
2/7/13,92.56,93.96,1092,2646
3/7/13,92.56,93.96,1092,2646
4/7/13,92.56,93.96,1092,2646
5/7/13,92.56,93.96,1092,2646
