Title,Summary,Date
"Kyodo News, 3:06, 21 January 2009, 234 words, (English)","TOKYO, Jan. 21 -- Retail gasoline prices in Japan turned up in the week to Monday for the fist time in five months as crude oil price declines paused, the Oil Information Center said Wednesday.",Q5
"Xinhua News Agency, 11:19, 16 January 2009, 196 words, Xinhua, (English)","Crude oil price is now cut down to below 40 U.S. dollars per barrel from 147 dollars in July 2008, a situation that worries OPEC member countries. Enditem",Q5
"Business Recorder, 7 January 2009, 478 words, MUSHTAQ GHUMMAN, (English)","...of crude oil and petroleum products increased manifold during the past four years and reached an all time high in July 2008 when crude oil price (Arabian light) peaked at 143.09 dollars/bbl. Thereafter, the price declined sharply during August- December 2008...",Q5
"Bernama Daily Malaysian News, 28 January 2009, 222 words, (English)","The drop in crude oil price has also made synthetic rubber -- made from crude oil -- cheaper and this has reduced demand for natural rubber, the dealer explained.",Q5
"Business Recorder, 8 January 2009, 204 words, SAHAR MASROOR (KARACHI), (English)","...of crude oil and petroleum products increased manifold during the past four years and reached an all time high in July 2008 when crude oil price (Arabian light) peaked at 143.09 dollars/bbl. Thereafter, the price declined sharply during August- December 2008...",Q5
"Business Line (The Hindu), 11 January 2009, 286 words, (English)","National oil companies can now afford to reduce prices as the crude oil price, which was overheated at $147 a barrel in July 2008, has now cooled to about $40.",Q5
"Business Recorder, 13 January 2009, 377 words, RECORDER REPORT, (English)",The opposition leader said that three years ago when crude oil price in international market was at $40 per barrel the price of per litre diesel in the local market was Rs 26 and petrol Rs 40 respectively. The crude oil price has again come to the level of ...,Q5
"All Africa, 9:08, 5 January 2009, 2186 words, by Lucky Fiakpa, (English)",...economy successfully. He is coming in at a time the economy is at its lowest ebb in more than a decade. The 2009 budget benchmarked at crude oil price of $45 per barrel is already wobbling with oil prices below the benchmark price. There are fears it could ...,Q5
"Dow Jones International News, 5:45, 13 January 2009, 207 words, (English)","Mulyani said the government will set the base crude oil price target for the 2009 budget at $45 per barrel, down from $80 previously, due to sharply lower global crude oil prices.",Q5
"Lloyd's Shipping Economist, 1 January 2009, 2227 words, (English)","As demand continued to falter and the crude oil price struggled below $50/barrel, Opec decided in mid-December that it would implement a further major cut in output quotas to take effect from the beginning of 2009. The producers’ cartel announced that it would...",Q5
"AAP MediaNet Press Releases, 7 January 2009, 671 words, (English)",He continues to say that the current cutback on investments into the upstream segment will have a negative impact on future supplies as crude oil price is likely to be very steep when demand recovers.,Q5
"Marketwire (English), 13:40, 20 January 2009, 540 words, (English)","...established a distribution policy for 2009 of $0.12 per Trust Unit per month. This policy was based, among other things, on an average WTI crude oil price of US$50.00 per barrel and capital expenditures of $16.7 million. In recent weeks, the continuing deterioration...",Q5
"Bisnis Indonesia, 20 January 2009, 349 words, (English)","The crude oil price drop has lessened the oil contractor expenditure than that of last year so that our business will be more competitive, he said.",Q5
"Townsville Bulletin, 3 January 2009, 1407 words, (English)","New York-based independent energy analyst, Bernie Picchi, said there is a slim chance the crude oil price could drop to $US30 per barrel for a short time, but the long-term outlook was $US60 to $US80 a barrel.",Q5
"The Daily Oil Bulletin, 21 January 2009, 232 words, (English)","On Dec. 16 last year, Freehold established a distribution policy for 2009 of 12 cents per trust unit per month. This policy was based, among other things, on an average WTI crude oil price of $50 (U.S.) per bbl and capital expenditures of $16.7 million.",Q5
"Bernama Daily Malaysian News, 30 January 2009, 197 words, (English)","Meanwhile, the crude oil price rose to US$41.70 per barrel today due to concerns over lower output from the top oil producers.",Q5
"Business Line (The Hindu), 4 January 2009, 817 words, (English)","While a high crude oil price would have substantially catalysed the demand for CNG-based energy options considering that they would then have been more cheap and viable in comparison, their demand may well continue to remain robust despite the substantial fall...",Q5
"CEP Research, 7 January 2009, 574 words, (English)","...New York Mercantile Exchange which is likely due to the natural gas dispute between the Ukraine and Russia. In London, the Brent crude oil price fell to $50.53 a barrel in the morning trade, according to various media reports.",Q5
"Voxant FD (FAIR DISCLOSURE) WIRE, 29 January 2009, 10446 words, (English)",... to pursue this very beneficial form of financing in an attempt to put something in place to protect us against potential future crude oil price spikes.,Q5
"Canada Stockwatch, 29 January 2009, 5129 words, (English)","In the fourth quarter of 2008, the average WTI crude oil price declined 50 per cent, while Nova Chemicals' average flow-though crude oil costs fell just 14 per cent. Average co-product selling prices in the fourth quarter were 44 per cent lower and sales volumes...",Q5
"Interfax: China Energy Weekly, 16:24, 7 January 2009, 7228 words, (English)","...200 ($29.24) per ton as companies and traders bet on a price rise over the New Year holiday. Prices were further bolstered by the crude oil price, which rose almost $10 per barrel over the past seven days.",Q5
"Bisnis Indonesia, 23 January 2009, 473 words, (English)",Chairperson of the Oil and Gas Operation Supporting Association Bambang Purwohadi praised the income tax cut to 2% since it might help supporting service and oil drilling service companies to reap up profits amid declining crude oil price.,Q5
"Bisnis Indonesia, 23 January 2009, 351 words, (English)",Secretary to State Minister for State Enterprises M. Said Didu revealed Pertamina's failure to meet the target could be attributed to declining global crude oil price.,Q5
"Dow Jones International News, 21:31, 22 January 2009, 387 words, (English)","In the fourth quarter, the dollar fell 4.3% versus the won, while the Dubai crude oil price plunged by about 58%.",Q5
"All Africa, 10:31, 27 January 2009, 386 words, by Abdullahi M. Gulloma, (English)",...Government to not impose deregulation of petroleum products pricing on Nigerians by hoodwinking them with the temporary fluctuation of crude oil price.,Q5
"All Africa, 8:31, 6 January 2009, 412 words, by Michael Appel, (English)","Pretoria, Jan 06, 2009 (BuaNews/All Africa Global Media via COMTEX) -- The combination of a strengthening Rand and weakening crude oil price is boding well for South African motorists with the price of fuel set to drop substantially at midnight on Tuesday.",Q5
"ASX ComNews (Text version of ASX Company Announcements), 20 January 2009, 943 words, (English)","...has taken a recent opportunity to increase hedging of its expected fuel requirements in 2009/2010 to 41 per cent at a worst-case crude oil price of US$98 per barrel including option premium. In 2008/2009, Qantas has hedged 97 per cent at a worst-case crude ...",Q5
"Bisnis Indonesia, 6 January 2009, 273 words, (English)",JAKARTA: Indonesia's export value in November 2008 fell 11.09% from October to US$9.61 billion in the wake of declining global crude oil price.,Q5
"Thai News Service, 21 January 2009, 643 words, (English)",Section: General News - The Iranian oil minister's representative in the Peace Pipeline talks rejected the claim of the Pakistani daily Business Recorder that Iran has reduced the gas transfer price to 78 percent of the crude oil price.,Q5
"Romanian Banks and Brokers Reports, 27 January 2009, 448 words, (English)","...still relies on strong cash flow, as profitability should remain above expectations, given the fact that it fully benefited from the crude oil price increase (recall that in July, Ural crude price exceeded USD 140/bbl, while FY08 average price stands at USD...",Q5
"ET Net News, 21:31, 15 January 2009, 83 words, (English)","...business was adversely affected in the 4th quarter of 2008, due to the occurrence of worldwide financial crisis and the fluctuation in crude oil price.",Q5
"The Economic Times, 16 January 2009, 177 words, (English)","MUMBAI: Stock prices of oil exploration firm Cairn India and ONGC were down about 5 per cent at Rs 147 and 3 per cent at Rs 625 respectively on Thursday, tracking the fall in crude oil price on the New York Mercantile Exchange.",Q5
"All Africa, 9:32, 15 January 2009, 959 words, Siseko Njobeni, by Siseko Njobeni, (English)",...and the wholesale prices of diesel and paraffin. The main factors that influence petroleum products' prices are the international crude oil price and the rand/US dollar exchange rate.,Q5
"Tex Energy Report, 8 January 2009, 97 words, (English)","...previous period. The prices of both oil item substantially decreased from the previous period, clearly reflecting sharp decline in crude oil price.",Q5
"All Africa, 7:01, 28 January 2009, 822 words, by Timothy,Abuja And Moses John, (English)","Labour insists that the reduction of N5 is not proportional to the current crude oil price fall, and that the collapse of crude oil price from 147 dollars to 41 dollars would have made it possible for the reduction in the pump price domestically to be far ...
(Document AFNWS00020090128e51s000jj)

	88.  	Factiva Licensed Content Iran rejects Pakistani daily's report on gas price cut
BBC Monitoring Middle East, 13:32, 19 January 2009, 176 words, (English)
Tehran, 19 January: The Iranian oil ministers representative in the Peace Pipeline talks has rejected the claim of the Pakistani daily Business Recorder that Iran has reduced the gas transfer price to 78 per cent of the crude oil price.
(Document BBCMEP0020090119e51j004bl)

	89.  	Factiva Licensed Content Qantas Airways: Nov Passenger Numbers Down 3.8% On Year
Dow Jones International News, 17:42, 19 January 2009, 162 words, (English)
Qantas also said in a statement that it hedged 97% of its expected fuel requirements for this year to June at a worst-case crude oil price of US$104 per barrel, and has hedged 41% of its expected fuel requirements for fiscal 2010 at a worst-case crude oil price...
(Document DJI0000020090119e51j000sh)

	90.  	Factiva Licensed Content Central Government Expenditure to be Cut; Revised 2009 State Budget Sufficient to be Reported to the House
Bisnis Indonesia, 21 January 2009, 495 words, (English)
JAKARTA: The government plans to cut the central government spending in the 2009 State Budget following a decrease in global crude oil price to US$34 per barrel.
(Document BISNIS0020090121e51l00003)

	91.  	Factiva Licensed Content Stock transaction drop off minimized positive sentiment
Bisnis Indonesia, 21 January 2009, 610 words, (English)
In Indonesia, the stock price of PT Bumi Resources Tbk (BUMI) which was deemed the most active stock at market plunged 1.9 percent along with the global crude oil price drop and the delayed corporate acquisition scheme.
(Document BISNIS0020090121e51l0000d)

	92.  	Factiva Licensed Content Qantas Nov passengers down 3.8%
Australian Company News Bites, 20 January 2009, 417 words, (English)
Qantas has taken a recent opportunity to increase hedging of its expected fuel requirements in 2009-2010 to 41% at a worst-case crude oil price of $US98 ($A147) per barrel including option premium.
(Document NBAXCN0020090119e51k002jp)

	93.  	Factiva Licensed Content The Overnight Report: Mounting Concerns And Worries
FN Arena, 20 January 2009, 678 words, By Rudi Filapek-Vandyck, (English)
...the end of each month as the contract that expires is being replaced with the next one in the queue. Few doubt this will keep the crude oil price out of the US$30s though.)
(Document FNAREN0020090119e51k000jh)

	94.  	Factiva Licensed Content Plastic Raw Material Price Considered Anomolous; Q1 2009 Demand Predicted to Decline 5%-7%
Bisnis Indonesia, 29 January 2009, 449 words, (English)
JAKARTA: The soaring global crude oil price from its record low of US$25 per barrel to US$41.96 per barrelon January 28 has yet been able to boost the prices of polyethylene (PE) and polypropylene (PP) in the global market.
(Document BISNIS0020090129e51t00009)
+ 1 duplicate article(s) identified
	95.  	Factiva Licensed Content Jumbo aircraft test flight with biotechnology fuel, for the first time in Asia
TV Databank, 30 January 2009, 236 words, (English)
Examination cultivation of the truth of Jatropha in Okinawa Prefecture for jet plane fuel. The crude oil price soars, and the Moabra surcharge rises in 2008. The Moabra surcharge of the round trip 66,000 yen hung in the route in Europe etc. in October, 2008...
(Document TVDBEN0020090202e51u00019)

	96.  	Factiva Licensed Content Air Niugini to cut fares as fuel costs decrease
PNG Post Courier, 21 January 2009, 195 words, (English)
Mr Kumarasiri said the change in fuel surcharge came as a result of a drop in the world crude oil price.
(Document PNGPOS0020090125e51l00032)

	97.  	Factiva Licensed Content More passengers flying Jetstar, but fewer on Qantas
Australian Associated Press Financial News Wire, 20 January 2009, 524 words, (English)
Qantas said it had recently increased hedging of its expected fuel requirements in 2009/2010 to 41 per cent, at a worst-case crude oil price of $US98 per barrel.
(Document AAPFIN0020090120e51k002s1)

	98.  	Factiva Licensed Content Price Of LPG & LNG To Stay At Same Level, Dec. Arrival Of LPG Cargos Further Declining; There is a worry about price down on account of...
Tex Energy Report, 6 January 2009, 493 words, (English)
...US$200 from US$960.01/MT for the cargos of July arrival. On the other hand the price of LNG has not yet reflected rising trend of crude oil price before summer and are on the increase at the moment. More than US$300 of price down was decided by CP of November...
(Document TEXERE0020090105e51600001)

	99.  	Factiva Licensed Content Argentina 2008 naphtha, gas oil prices at five-year high
Latin America News Digest, 15 January 2009, 316 words, (English)
... in the last two months they have registered lower results. According to them, the worse performance is due to the fact that the crude oil price in the country is by 10% higher than on the international market, and the prices of exported products have fallen...
(Document LATIND0020090115e51f0018h)

	100.  	Factiva Licensed Content Indonesia upbeat on upstream prospects for 2009 despite market; Investment to rise 28% as Jakarta mulls contract changes
Platts Oilgram News, 13 January 2009, 985 words, Anita Nugraha, (English)
I'm not too worried about our oil and gas investment amid the current lower crude oil price trends, as upstream is a long-term investment industry,"" said Evita Legowo, the ministry's oil and gas director general. ""I estimate that the oil price will be going...",Q5
"The Australian, 2 August 2008, 1905 words, Tim Blue, (English)","Tony Brennan (DB): The fall in the crude oil price has provided some welcome news for equity markets, because it should help moderate inflation and also ease some of the pressure on incomes and spending.",Q5
"The China Post, 2 August 2008, 581 words, The China Post Staff, (English)","According to CPC spokesman Chu Shao-hua, the average international crude oil price stood at US$131.85 per barrel, rising 2.05 percent or US$2.65 from the June level of US$129.20 per barrel.",Q5
"Bisnis Indonesia, 13 August 2008, 597 words, (English)",Head of the Fiscal Policy Agency at the Department of Finance Anggito Abimanyu viewed it was always possible to revise oil price assumption since global crude oil price had been fluctuating.,Q5
"Mint, 25 August 2008, 1406 words, Nesil Staney,nesil.s@livemint.com, (English)","The logic: strong inverse correlation between Indian equities and global crude oil price is making India a good bet against falling crude oil and other commodity prices, say some of these analysts.",Q5
"All Africa, 6:32, 1 September 2008, 1039 words, by Kennedy Senelwa, (English)","Cost build-up factors include the international crude oil price, shilling-dollar exchange rate, insurance premiums, cost of finance, freight and refining, taxation, inland transport cost and profit margins.",Q5
"Dow Jones International News, 4:14, 6 August 2008, 670 words, (English)","...Wednesday, OMV said its second-quarter net profit rose 66% on the year to EUR684 million, from EUR411 million, driven by a higher crude oil price and downstream revaluation gains, which more than offset lower production and a slightly weaker refining margin...",Q5
"Bisnis Indonesia, 7 July 2008, 359 words, (English)","However, the soaring global crude oil price, potential to reach US$150 per barrel, will create negative sentiments concerning Indonesia's economic balance.",Q5
"Bisnis Indonesia, 15 September 2008, 387 words, (English)","Technically, there is a room for rebound. However, correction will still overshadow the bourse amid the high fluctuation. The market is predicted to stable, waiting for global crude oil price to stay at US$100, Ni Putu told last weekend.",Q5
"Industry Updates, 16 September 2008, 744 words, (English)","...price of crude oil,"" says Wei Weixian, an economist from the University of International Business and Economics. The international crude oil price recently tumbled below $108 a barrel from $147 per barrel in July.",Q5
"Calgary Herald, 4 July 2008, 673 words, Dan Healing, (English)","Twenty dollars ago I said I don't see much upside to the crude oil price, he said. ""At this point I still don't see much upside.""",Q5
"Bernama Daily Malaysian News, 2 August 2008, 234 words, (English)","Malaysian rubber prices are likely to continue their downward trend next week on expectations of lower crude oil price, dealers said.",Q5
"Bisnis Indonesia, 21 July 2008, 488 words, (English)","Commodity stocks represent 30% of the Indonesian bourse's market cap. Global crude oil price has been corrected to US$128.9 per barrel in the wake of a 5% decline in coal price. As a result, the IHSG dropped by 5.9% last weekend.",Q5
"PrimeNewswire, 3 July 2008, 1096 words, (English)","... cover a range of prices between $0 and $200, with an early termination trigger occurring when the benchmarked NYMEX light sweet crude oil price closes at or above $185 for three consecutive business days.",Q5
0,0,Q5
